project_id,project_name,sector,implementing_agency,planned_commissioning_year,completion_date,approved_cost_cr,reported_completion_expenditure_cr,predicted_cost_overrun,actual_cost_overrun,cost_error,predicted_delay_days,actual_delay_days,delay_error,predicted_risk,actual_risk
,STRENGTHENING OF CHURAIBARI - AGARTALA SECTION OF NH-08,Highways And Infrastructure Development Corporation,Not reported,2022,2022-08-31,257.96,122.81,-19.117130014214375,-52.39184369669716,33.27471368248278,47.298601238512646,242,-194.70139876148735,1,1
,2-LANE WITH PAVED SHOULDER WITH PROVISION OF CAPACITY,Ppp (Annuity)(National Highways Authority Of India) -,Not reported,2016,2022-11-30,530.07,558.12,-24.435340037344414,5.29175391929367,-29.727093956638083,52.311177578178196,2312,-2259.688822421822,1,1
,4-LANNING OF PORBANDAR DWARKA SECTION IN THE STATE OF,Augmentation Of Rajasthan Border-Fatehpur-Sala Ppp,Not reported,2020,2022-11-30,1958.88,1116.85,-64.57899122479483,-42.985277301315044,-21.59371392347979,3.0731800719811204,912,-908.9268199280189,0,1
,CONSTRUCTION OF NEW INTEGRATED TERMINAL BUILDING AND,Civil Aviation,Not reported,2019,2022-11-30,438.28,405.76,-13.155232977400157,-7.419914210094,-5.735318767306157,60.03993530104974,1278,-1217.9600646989502,1,1
,QUAZIGUND-BANIHAL KM.220.00 TO KM.188.00,Road Transport And Highways,Not reported,2015,2022-11-30,1987.0,3116.66,-64.57899122479483,56.85254151987921,-121.43153274467404,3.0731800719811204,2709,-2705.926819928019,0,1
,2 LANNING OF MUZAFFARPUR - SONBARSA,Ennore Port Connectivity                 (National Highways,Not reported,2013,2022-12-31,511.54,576.99,-25.421164861315972,12.794698361809436,-38.21586322312541,39.46959931454596,3347,-3307.530400685454,0,1
,CONSTN. OF 4 LANING IN KM.99.00 TO 114.375 PACKAGE-V (EPC),Ppp (Annuity)(National Highways Authority Of India) -,Not reported,2019,2022-12-31,247.25,195.15,-18.547098825487485,-21.07178968655207,2.5246908610645846,50.070623367949516,1401,-1350.9293766320504,1,1
,DEVELOPMENT OF ADIQUATE ROAD CONNECTIVITY TO CHENNAI-,Road Transport And Highways,Not reported,2013,2022-12-31,600.0,338.04,-20.42643620066842,-43.66,23.233563799331577,41.940645648421835,3500,-3458.0593543515783,1,1
,KRISHNANAGAR-BERHAMPUR,Ppp (Annuity)(National Highways Authority Of India) -,Not reported,2014,2022-12-31,702.16,784.03,-20.62899414995687,11.659735672781133,-32.288729822738006,45.70791871721076,3105,-3059.2920812827892,0,1
,SRINAGAR TO BANIHAL,Ppp (Annuity)(National Highways Authority Of India) -,Not reported,2014,2022-12-31,1100.7,2986.32,-25.602862185051805,171.31098391932406,-196.91384610437586,33.183039852606726,3135,-3101.8169601473933,0,1
,"180 TMTPA NEW LPG PLANT AT PATALGANGA(DIST RAIGAD),",Koyali-Manmad-Ahmednagar-Solapur Pipeline (Indian Oil,Not reported,2020,2023-01-31,249.26,278.49,-18.89691785833267,11.726711064751672,-30.623628923084343,48.88703288667989,974,-925.1129671133201,1,1
,ADDITIONAL FACILITIES AT SOLAPUR FOR CONVERSION TO TOP ON,Its Extension Upto Patna And Muzaffarpur           (Indian Oil,Not reported,2021,2023-01-31,348.0,300.86,-26.676807965719526,-13.545977011494248,-13.130830954225278,50.682226204741575,760,-709.3177737952584,0,1
,AUGMENTATION OF MATHURA-TUNDLA PIPELINE AND ITS,Maharashtra                         (Hindustan Petroleum,Not reported,2022,2023-01-31,676.0,621.05,-21.050480832320222,-8.128698224852078,-12.921782607468144,46.156433939751075,183,-136.84356606024892,0,1
,AUGMENTATION OF PARADIP-HALDIA-DURGAPUR LPG PIPELINE AND,Production Unit(Mops)                    (Oil & Natural Gas,Not reported,2021,2023-01-31,1823.0,2494.42,-46.38049001012364,36.83049917718048,-83.21098918730411,2.337815265826191,701,-698.6621847341738,0,1
,CONSTRUCTION OF ROAD APPROACHES TO RAIL-CUM-ROAD,Carriageway With Paved Shoulder Including Geo,Not reported,2020,2023-01-31,235.48,226.67,-18.640599664564434,-3.741294377441822,-14.899305287122612,49.436005328285454,1066,-1016.5639946717146,1,1
,CONVERSION OF RIG SAGAR SAMRAT TO MOBILE OFFSHORE,Petroleum,Not reported,2013,2023-01-31,861.79,1681.69,-16.224499663760632,95.13918704092646,-111.3636867046871,39.30821172611329,3562,-3522.6917882738867,1,1
,REHABILITATION AND UP GRADATION OF EXISTING 2-LANE TO 4-,Bridge Across River Ganga At Munger Ghat Near Munge,Not reported,2021,2023-01-31,564.66,452.72,-20.347675622338585,-19.82431905925689,-0.5233565630816948,51.4685644149927,548,-496.53143558500733,1,1
,REHABILITATION SIX LANING UPGRADATION CHANDIKHOLE,Lane Standards To End Of Kamakhyanagar Bypas,Not reported,2021,2023-01-31,1522.0,636.05,-20.92578415588001,-58.2095926412615,37.28380848538149,30.27837228824143,609,-578.7216277117585,0,1
,WIDENING AND STRENFTHENING OF EXISITNG SL IL TO 2 LANE,Road Transport And Highways,Not reported,2016,2023-01-31,191.5,183.94,-18.82265769681474,-3.947780678851176,-14.874877017963565,66.13121220303492,2466,-2399.868787796965,1,1
,CREATING INFRASTRUCTURE AT GUJARAT REFINERY AND DUMAD,Petroleum,Not reported,2020,2023-02-28,906.0,453.07,-16.46285166525502,-49.992273730684325,33.5294220654293,43.193133608532975,1123,-1079.806866391467,1,1
,DEVELOPMENT OF SIX LANE EASTERN PERIPHERAL EXPRESSWAY (,Road Transport And Highways,Not reported,2018,2023-02-28,771.18,792.0,-20.57677727289223,2.6997588111724955,-23.276536084064723,49.82388404423191,1825,-1775.1761159557682,0,1
,KEROSENE HYDROTREATER (KHT) UNIT INTEGRATED WITH,For Koyali Ahmednagar Solapur Pipeline         (Indian Oil,Not reported,2023,2023-02-28,697.0,538.45,-20.484547210064594,-22.747489239598274,2.2629420295336793,46.15175731123588,0,46.15175731123588,0,0
,REHABILITATION AND UPGRADING TO 2 LANE WITH PAVED,Epc Mode                         Epc(Ministry Of Road,Not reported,2016,2023-02-28,171.96,108.0,-18.908597095426433,-37.1946964410328,18.286099345606363,66.03398294269587,2463,-2396.9660170573043,1,1
,WIDNG WITH PS AND STRNG FROM KM.0.00 TO 50.675 OF NH-730A,Pkg-I)                         (National Highways Authority Of,Not reported,2015,2023-02-28,164.54,141.33,-19.536619278768903,-14.105992463838568,-5.430626814930335,67.28455294777942,2768,-2700.7154470522205,1,1
,FOUR LANING OF TRICHY TO KALLAGAM SECTION ON NH-227 IN THE,Road Transport And Highways,Not reported,2021,2023-03-31,1166.26,444.08,-24.52268697555675,-61.92272735067653,37.40004037511979,31.464820885714698,788,-756.5351791142853,0,1
,ETHANOL PRODUCTION FROM PSA OFF GAS BASED ON LANZATECH,Facilities At Baitalpur Depot For                (Indian Oil,Not reported,2020,2023-04-30,598.0,679.2,-20.347675622338585,13.57859531772576,-33.92627094006434,56.25530379706591,1184,-1127.7446962029342,1,1
,REVAMPING OF EXISTING FACILITIES/ AUGMENTATION OF,Petroleum,Not reported,2021,2023-04-30,318.8,224.25,-20.05959036578674,-29.65809284818068,9.59850248239394,56.72183698525661,637,-580.2781630147434,0,1
,KAILASHAHAR TO KHOWAI PKG-2,Highways And Infrastructure Development Corporation,Not reported,2022,2023-05-31,206.78,197.72,-19.281769267107038,-4.3814682271012675,-14.90030104000577,62.21001438465361,334,-271.7899856153464,1,1
,DOUBLING OF TRACK BETWEEN GOOTY AND DHARMAVARAM OF,Railways,Not reported,2021,2023-06-30,636.38,1081.75,-3.655582441693234,69.98491467362268,-73.64049711531592,45.771763622890354,851,-805.2282363771096,1,1
,CONSTRUCTION OF A NEW 2-LANE HIGHWAY FROM KM 0.00 (ON NH-,Rate(Ministry Of Road Transport And Highways (State,Not reported,2010,2023-08-31,195.04,415.11,-20.97085249802045,112.83326497128796,-133.8041174693084,229.34310218456085,4717,-4487.656897815439,1,1
,REHABILITATION AND UPGRADATION TO 2-LANE WITH PAVED,Rate(Ministry Of Road Transport And Highways (State,Not reported,2019,2023-08-31,396.86,325.22,-28.10738749441684,-18.05170589124628,-10.055681603170562,66.08430427016549,1460,-1393.9156957298346,1,1
,WIDENING TO 2LPS FROM 173/37 TO 229/40 OF NH-59 IN THE STATE,To Boudh) In The State Of Odisha        (Ministry Of Road,Not reported,2018,2023-08-31,214.23,179.48,-18.878821821849325,-16.220884096531766,-2.6579377253175593,52.150243509141525,1856,-1803.8497564908585,0,1
,WIDENING TO 2LPS FROM 58/00 TO 116/10 OF NH-153B (NAKTIDEUL,Shoulder Configuration Of Nandakumar-Contai-Chan,Not reported,2018,2023-08-31,206.88,123.5,-19.281769267107038,-40.30355761794277,21.021788350835735,62.21001438465361,1978,-1915.7899856153465,1,1
,2-LANING OF CHURACHANDPUR TUIVAI SECTION OF NH-102B (1A,Flexible Pavement On Khalghat To Sarwardewla Road,Not reported,2022,2023-09-30,167.95,84.16,-18.89710453559216,-49.889848169097945,30.992743633505786,68.06948211505507,486,-417.93051788494495,1,1
,CONSTRUCTION TO TWO LANE WITH PAVED SHOULDERS WITH,Bot (Toll)(Ministry Of Road Transport And Highways (State,Not reported,2021,2023-09-30,264.5,215.21,-19.117130014214375,-18.635160680529296,-0.481969333685079,48.27849682840368,943,-894.7215031715963,1,1
,MANGAWA-MP/UP BORDER SECTION OF NH-27 (4L) IN MP,Road Transport And Highways,Not reported,2015,2023-09-30,410.72,392.45,-28.10738749441684,-4.448285936891322,-23.659101557525517,65.93668010355253,3104,-3038.0633198964474,1,1
,2-LANING FROM MANU-SIMLUNG ( PKG III),Madhapur) In The State Of Odisha            (Ministry Of Road,Not reported,2022,2023-11-30,347.36,224.48,-26.676807965719526,-35.37540304007371,8.69859507435418,50.682226204741575,698,-647.3177737952584,0,1
,DABOKA KATHKATI PACKAGE-2,Epc(National Highways And Infrastructure Development,Not reported,2024,2023-11-30,335.88,220.39,-26.676807965719526,-34.38430391806598,7.707495952346456,50.956582993980064,0,50.956582993980064,0,0
,DABOKA KATHKATI PACKAGE-4,Epc(National Highways And Infrastructure Development,Not reported,2023,2023-11-30,260.07,290.49,-19.117130014214375,11.696850847848662,-30.813980862063037,47.64904768127555,0,47.64904768127555,1,1
,KAILASHAHAR TO KHOWAI PKG-3,Epc(National Highways And Infrastructure Development,Not reported,2022,2023-11-30,280.91,202.06,-9.805188122401368,-28.069488448257456,18.264300325856087,48.62883713105878,517,-468.3711628689412,1,1
,KAILASHAHAR TO KHOWAI PKG-5,Epc(National Highways And Infrastructure Development,Not reported,2022,2023-11-30,332.14,148.07,-27.023799736389215,-55.419401457216836,28.39560172082762,50.956582993980064,517,-466.0434170060199,0,1
,KHELLANI-KHANABAL PKG-6,Epc(National Highways And Infrastructure Development,Not reported,2022,2023-11-30,285.28,218.89,-9.441879609038537,-23.271873247335947,13.82999363829741,50.158384939259655,455,-404.84161506074037,1,1
,WIDENING TO 2LPS FROM 50/0 TO 140/9 OF NH-57 (SONEPUR TO,Highways And Infrastructure Development Corporation,Not reported,2017,2023-11-30,295.67,242.48,-8.880322266009202,-17.9896506240065,9.109328357997299,55.186813215125795,2493,-2437.8131867848742,1,1
,DEVELOPMENT OF NELP BLOCK KG-ONN-2003/1 NAGAYALANKA,Petroleum,Not reported,2023,2023-12-31,284.79,258.16,-18.616658268869045,-9.350749675199268,-9.265908593669778,50.158384939259655,213,-162.84161506074034,0,1
,BALANCE WORK UNDER PHASE-I FOR 4L OF KHED SINNER SECTION,Epc(National Highways And Infrastructure Development,Not reported,2022,2024-02-29,169.83,207.89,-18.908597095426433,22.410645940057687,-41.31924303548412,66.03398294269587,516,-449.96601705730416,1,1
,CATALYST MANUFACTURING UNIT OF 1500 MTPA CAPACITY AT,Petroleum,Not reported,2020,2024-02-29,206.63,284.95,-24.001354945927428,37.90349900788849,-61.904853953815916,62.21001438465361,1489,-1426.7899856153465,1,1
,CONST OF 152 QTRS 240 BOYS 240 GIRLS 150 NURSES HOSTEL,Health And Family Welfare,Not reported,2020,2024-02-29,195.0,179.67,-19.082709391849416,-7.861538461538468,-11.221170930310947,64.7704020620553,1276,-1211.2295979379446,1,1
,DEMBUEN - BRUNI,Highways And Infrastructure Development Corporation,Not reported,2023,2024-02-29,606.63,281.69,-19.82298473314858,-53.56477589304848,33.7417911598999,53.47767516878834,365,-311.5223248312117,1,1
,JIA BHARALI BRIDGE ALONG WITH ITS APPROACH ROAD,Epc(National Highways And Infrastructure Development,Not reported,2023,2024-02-29,804.0,575.92,-20.27699879504796,-28.368159203980102,8.091160408932144,51.10785733758692,212,-160.89214266241308,0,1
,INSTALLATION OF SECOND CATALYTIC DEWAXING UNIT (CDW-II) AT,Petroleum,Not reported,2023,2024-03-31,1019.0,776.55,-16.4124918416949,-23.79293424926399,7.380442407569088,32.06639555577451,455,-422.93360444422547,0,1
,KARGIL-ZANSKR PACKAGE-5,Road Transport And Highways,Not reported,2023,2024-03-31,169.79,200.8,-18.908597095426433,18.26373755816009,-37.172334653586525,66.03398294269587,121,-54.96601705730413,1,1
,REPLACEMENT OF EXISTING TWIN 42” OFFSHORE PIPELINES AT,Haldia Refinery                     (Indian Oil Corporation,Not reported,2022,2024-03-31,1378.0,1150.99,-23.864028604307038,-16.47387518142235,-7.390153422884687,30.09210427629944,486,-455.90789572370056,0,1
