project_id,month,project_name,sector,ministry,state,agency,original_cost,current_estimated_cost,actual_cost,planned_start_date,planned_completion_date,revised_completion_date,actual_completion_date,monthly_expenditure,physical_progress_percentage,milestone_completed,milestone_delay_days
605156,2023-03-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1173.36,1285.06,2019-09-29,2024-05-29,2025-04-12,2025-07-28,15.39,66.48,False,13
605156,2023-04-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1180.96,1285.06,2019-09-29,2024-05-29,2025-04-20,2025-07-28,15.39,68.72,True,8
605156,2023-05-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1188.62,1285.06,2019-09-29,2024-05-29,2025-04-27,2025-07-28,15.39,71.19,False,9
605156,2023-06-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1196.34,1285.06,2019-09-29,2024-05-29,2025-05-05,2025-07-28,15.39,73.69,False,10
605156,2023-07-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1204.12,1285.06,2019-09-29,2024-05-29,2025-05-13,2025-07-28,15.39,75.99,False,11
605156,2023-08-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1211.96,1285.06,2019-09-29,2024-05-29,2025-05-20,2025-07-28,15.39,77.93,False,12
605156,2023-09-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1219.86,1285.06,2019-09-29,2024-05-29,2025-05-28,2025-07-28,15.39,79.43,False,13
605156,2023-10-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1227.81,1285.06,2019-09-29,2024-05-29,2025-06-04,2025-07-28,15.39,80.53,True,8
605156,2023-11-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1235.82,1285.06,2019-09-29,2024-05-29,2025-06-12,2025-07-28,15.39,81.34,False,9
605156,2023-12-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1243.89,1285.06,2019-09-29,2024-05-29,2025-06-20,2025-07-28,15.39,82.07,False,10
605156,2024-01-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1252.02,1285.06,2019-09-29,2024-05-29,2025-06-27,2025-07-28,15.39,82.94,False,11
605156,2024-02-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1260.2,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,84.12,False,12
605156,2024-03-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1268.43,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,85.73,False,13
605156,2024-04-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,87.77,True,8
605156,2024-05-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,90.13,False,9
605156,2024-06-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,91.02,False,10
605156,2024-07-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,91.84,False,11
605156,2024-08-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,92.38,False,12
605156,2024-09-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,92.51,False,13
605156,2024-10-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,92.21,True,8
605156,2024-11-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,91.54,False,9
605156,2024-12-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,90.67,False,10
605156,2025-01-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,89.82,False,11
605156,2025-02-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,89.18,False,12
605156,2025-03-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,88.92,False,13
605156,2025-04-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,89.1,True,8
605156,2025-05-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,89.68,False,9
605156,2025-06-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,90.51,False,10
605156,2025-07-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,91.4,False,11
605156,2025-08-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,92.11,False,12
605156,2025-09-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,92.49,False,13
605156,2025-10-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,92.43,True,8
605156,2025-11-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,91.96,False,9
605156,2025-12-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,91.18,False,10
605156,2026-01-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,90.29,False,11
605156,2026-02-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,89.5,False,12
605156,2026-03-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,89.02,False,13
605156,2026-04-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,88.95,True,8
605156,2026-05-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,89.31,False,9
605156,2026-06-01,Rangit-IV HE Project [120 MW],Electricity Generation,Ministry of Power,Assam,Ministry Implementation Agency,938.0,1271.18,1285.06,2019-09-29,2024-05-29,2025-07-02,2025-07-28,15.39,90.02,False,10
611509,2024-07-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,14374.64,18263.38,2024-06-14,2029-03-14,2029-03-20,2030-03-03,143.58,1.0,False,4
611509,2024-08-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,14400.43,18263.38,2024-06-14,2029-03-14,2029-03-26,2030-03-03,49.59,1.53,False,5
611509,2024-09-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,14431.34,18263.38,2024-06-14,2029-03-14,2029-04-01,2030-03-03,221.11,3.3,False,6
611509,2024-10-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,14466.15,18263.38,2024-06-14,2029-03-14,2029-04-07,2030-03-03,221.11,5.48,False,6
611509,2024-11-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,14504.16,18263.38,2024-06-14,2029-03-14,2029-04-14,2030-03-03,221.11,7.94,False,7
611509,2024-12-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,14544.95,18263.38,2024-06-14,2029-03-14,2029-04-20,2030-03-03,221.11,10.49,False,8
611509,2025-01-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,14588.2,18263.38,2024-06-14,2029-03-14,2029-04-26,2030-03-03,221.11,12.9,True,4
611509,2025-02-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,14633.68,18263.38,2024-06-14,2029-03-14,2029-05-02,2030-03-03,221.11,15.01,False,5
611509,2025-03-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,14681.19,18263.38,2024-06-14,2029-03-14,2029-05-08,2030-03-03,221.11,16.68,False,6
611509,2025-04-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,14730.59,18263.38,2024-06-14,2029-03-14,2029-05-15,2030-03-03,221.11,17.93,False,6
611509,2025-05-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,14781.75,18263.38,2024-06-14,2029-03-14,2029-05-21,2030-03-03,221.11,18.85,False,7
611509,2025-06-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,14834.57,18263.38,2024-06-14,2029-03-14,2029-05-27,2030-03-03,221.11,19.62,False,8
611509,2025-07-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,14888.95,18263.38,2024-06-14,2029-03-14,2029-06-02,2030-03-03,221.11,20.46,True,4
611509,2025-08-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,14944.82,18263.38,2024-06-14,2029-03-14,2029-06-08,2030-03-03,221.11,21.58,False,5
611509,2025-09-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,15002.1,18263.38,2024-06-14,2029-03-14,2029-06-15,2030-03-03,221.11,23.09,False,6
611509,2025-10-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,15060.74,18263.38,2024-06-14,2029-03-14,2029-06-21,2030-03-03,221.11,25.05,False,6
611509,2025-11-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,15120.67,18263.38,2024-06-14,2029-03-14,2029-06-27,2030-03-03,221.11,27.37,False,7
611509,2025-12-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,15181.85,18263.38,2024-06-14,2029-03-14,2029-07-03,2030-03-03,221.11,29.89,False,8
611509,2026-01-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,15244.24,18263.38,2024-06-14,2029-03-14,2029-07-10,2030-03-03,221.11,32.41,True,4
611509,2026-02-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,15307.78,18263.38,2024-06-14,2029-03-14,2029-07-16,2030-03-03,221.11,34.71,False,5
611509,2026-03-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,15372.44,18263.38,2024-06-14,2029-03-14,2029-07-22,2030-03-03,221.11,36.64,False,6
611509,2026-04-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,15438.2,18263.38,2024-06-14,2029-03-14,2029-07-28,2030-03-03,221.11,38.12,False,6
611509,2026-05-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,15505.0,18263.38,2024-06-14,2029-03-14,2029-08-03,2030-03-03,221.11,39.21,False,7
611509,2026-06-01,Koderma Thermal Power Station Phase II [2X800 MW],Electricity Generation,Ministry of Power,Punjab,Ministry Implementation Agency,14358.0,15572.83,18263.38,2024-06-14,2029-03-14,2029-08-10,2030-03-03,221.11,40.04,False,8
611586,2023-07-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2618.96,3566.86,2023-06-03,2028-04-03,2028-04-07,2029-01-04,26.15,1.0,False,6
611586,2023-08-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2625.1,3566.86,2023-06-03,2028-04-03,2028-04-12,2029-01-04,9.37,1.51,False,7
611586,2023-09-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2632.46,3566.86,2023-06-03,2028-04-03,2028-04-17,2029-01-04,40.65,3.62,False,8
611586,2023-10-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2640.75,3566.86,2023-06-03,2028-04-03,2028-04-22,2029-01-04,40.65,6.01,False,9
611586,2023-11-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2649.8,3566.86,2023-06-03,2028-04-03,2028-04-26,2029-01-04,40.65,8.49,False,10
611586,2023-12-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2659.51,3566.86,2023-06-03,2028-04-03,2028-05-01,2029-01-04,40.65,10.84,False,11
611586,2024-01-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2669.81,3566.86,2023-06-03,2028-04-03,2028-05-06,2029-01-04,40.65,12.88,True,6
611586,2024-02-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2680.63,3566.86,2023-06-03,2028-04-03,2028-05-11,2029-01-04,40.65,14.49,False,7
611586,2024-03-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2691.94,3566.86,2023-06-03,2028-04-03,2028-05-15,2029-01-04,40.65,15.67,False,8
611586,2024-04-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2703.7,3566.86,2023-06-03,2028-04-03,2028-05-20,2029-01-04,40.65,16.52,False,9
611586,2024-05-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2715.88,3566.86,2023-06-03,2028-04-03,2028-05-25,2029-01-04,40.65,17.22,False,10
611586,2024-06-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2728.46,3566.86,2023-06-03,2028-04-03,2028-05-30,2029-01-04,40.65,18.0,False,11
611586,2024-07-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2741.41,3566.86,2023-06-03,2028-04-03,2028-06-03,2029-01-04,40.65,19.04,True,6
611586,2024-08-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2754.71,3566.86,2023-06-03,2028-04-03,2028-06-08,2029-01-04,40.65,20.49,False,7
611586,2024-09-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2768.34,3566.86,2023-06-03,2028-04-03,2028-06-13,2029-01-04,40.65,22.38,False,8
611586,2024-10-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2782.3,3566.86,2023-06-03,2028-04-03,2028-06-18,2029-01-04,40.65,24.63,False,9
611586,2024-11-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2796.57,3566.86,2023-06-03,2028-04-03,2028-06-22,2029-01-04,40.65,27.09,False,10
611586,2024-12-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2811.14,3566.86,2023-06-03,2028-04-03,2028-06-27,2029-01-04,40.65,29.54,False,11
611586,2025-01-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2825.99,3566.86,2023-06-03,2028-04-03,2028-07-02,2029-01-04,40.65,31.77,True,6
611586,2025-02-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2841.12,3566.86,2023-06-03,2028-04-03,2028-07-07,2029-01-04,40.65,33.63,False,7
611586,2025-03-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2856.51,3566.86,2023-06-03,2028-04-03,2028-07-11,2029-01-04,40.65,35.05,False,8
611586,2025-04-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2872.17,3566.86,2023-06-03,2028-04-03,2028-07-16,2029-01-04,40.65,36.07,False,9
611586,2025-05-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2888.07,3566.86,2023-06-03,2028-04-03,2028-07-21,2029-01-04,40.65,36.83,False,10
611586,2025-06-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2904.22,3566.86,2023-06-03,2028-04-03,2028-07-26,2029-01-04,40.65,37.54,False,11
611586,2025-07-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2920.61,3566.86,2023-06-03,2028-04-03,2028-07-30,2029-01-04,40.65,38.41,True,6
611586,2025-08-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2937.23,3566.86,2023-06-03,2028-04-03,2028-08-04,2029-01-04,40.65,39.62,False,7
611586,2025-09-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2954.07,3566.86,2023-06-03,2028-04-03,2028-08-09,2029-01-04,40.65,41.26,False,8
611586,2025-10-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2971.13,3566.86,2023-06-03,2028-04-03,2028-08-14,2029-01-04,40.65,43.32,False,9
611586,2025-11-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,2988.41,3566.86,2023-06-03,2028-04-03,2028-08-19,2029-01-04,40.65,45.69,False,10
611586,2025-12-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,3005.89,3566.86,2023-06-03,2028-04-03,2028-08-23,2029-01-04,40.65,48.17,False,11
611586,2026-01-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,3023.59,3566.86,2023-06-03,2028-04-03,2028-08-28,2029-01-04,40.65,50.55,True,6
611586,2026-02-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,3041.48,3566.86,2023-06-03,2028-04-03,2028-09-02,2029-01-04,40.65,52.63,False,7
611586,2026-03-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,3059.57,3566.86,2023-06-03,2028-04-03,2028-09-07,2029-01-04,40.65,54.3,False,8
611586,2026-04-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,3077.85,3566.86,2023-06-03,2028-04-03,2028-09-11,2029-01-04,40.65,55.54,False,9
611586,2026-05-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,3096.32,3566.86,2023-06-03,2028-04-03,2028-09-16,2029-01-04,40.65,56.42,False,10
611586,2026-06-01,Sunni Dam Hydro Electric Project [382 MW],Electricity Generation,Ministry of Power,Maharashtra,Ministry Implementation Agency,2615.0,3114.98,3566.86,2023-06-03,2028-04-03,2028-09-21,2029-01-04,40.65,57.14,False,11
611698,2024-09-01,240MW Heo HE Project,Electricity Generation,Ministry of Power,Rajasthan,Ministry Implementation Agency,1939.0,1942.6,2823.18,2024-08-29,2029-07-29,2029-08-04,2030-07-25,19.39,1.0,False,8
611698,2024-10-01,240MW Heo HE Project,Electricity Generation,Ministry of Power,Rajasthan,Ministry Implementation Agency,1939.0,1948.17,2823.18,2024-08-29,2029-07-29,2029-08-10,2030-07-25,14.62,1.9,False,9
611698,2024-11-01,240MW Heo HE Project,Electricity Generation,Ministry of Power,Rajasthan,Ministry Implementation Agency,1939.0,1954.85,2823.18,2024-08-29,2029-07-29,2029-08-16,2030-07-25,30.41,4.22,False,11
611698,2024-12-01,240MW Heo HE Project,Electricity Generation,Ministry of Power,Rajasthan,Ministry Implementation Agency,1939.0,1962.37,2823.18,2024-08-29,2029-07-29,2029-08-22,2030-07-25,30.41,6.64,False,12
611698,2025-01-01,240MW Heo HE Project,Electricity Generation,Ministry of Power,Rajasthan,Ministry Implementation Agency,1939.0,1970.59,2823.18,2024-08-29,2029-07-29,2029-08-28,2030-07-25,30.41,8.93,False,13
611698,2025-02-01,240MW Heo HE Project,Electricity Generation,Ministry of Power,Rajasthan,Ministry Implementation Agency,1939.0,1979.4,2823.18,2024-08-29,2029-07-29,2029-09-03,2030-07-25,30.41,10.9,False,14
611698,2025-03-01,240MW Heo HE Project,Electricity Generation,Ministry of Power,Rajasthan,Ministry Implementation Agency,1939.0,1988.75,2823.18,2024-08-29,2029-07-29,2029-09-09,2030-07-25,30.41,12.44,True,8
611698,2025-04-01,240MW Heo HE Project,Electricity Generation,Ministry of Power,Rajasthan,Ministry Implementation Agency,1939.0,1998.57,2823.18,2024-08-29,2029-07-29,2029-09-15,2030-07-25,30.41,13.56,False,9
611698,2025-05-01,240MW Heo HE Project,Electricity Generation,Ministry of Power,Rajasthan,Ministry Implementation Agency,1939.0,2008.84,2823.18,2024-08-29,2029-07-29,2029-09-22,2030-07-25,30.41,14.34,False,11
611698,2025-06-01,240MW Heo HE Project,Electricity Generation,Ministry of Power,Rajasthan,Ministry Implementation Agency,1939.0,2019.52,2823.18,2024-08-29,2029-07-29,2029-09-28,2030-07-25,30.41,14.98,False,12
611698,2025-07-01,240MW Heo HE Project,Electricity Generation,Ministry of Power,Rajasthan,Ministry Implementation Agency,1939.0,2030.57,2823.18,2024-08-29,2029-07-29,2029-10-04,2030-07-25,30.41,15.69,False,13
611698,2025-08-01,240MW Heo HE Project,Electricity Generation,Ministry of Power,Rajasthan,Ministry Implementation Agency,1939.0,2041.99,2823.18,2024-08-29,2029-07-29,2029-10-10,2030-07-25,30.41,16.67,False,14
611698,2025-09-01,240MW Heo HE Project,Electricity Generation,Ministry of Power,Rajasthan,Ministry Implementation Agency,1939.0,2053.74,2823.18,2024-08-29,2029-07-29,2029-10-16,2030-07-25,30.41,18.06,True,8
611698,2025-10-01,240MW Heo HE Project,Electricity Generation,Ministry of Power,Rajasthan,Ministry Implementation Agency,1939.0,2065.81,2823.18,2024-08-29,2029-07-29,2029-10-22,2030-07-25,30.41,19.88,False,9
611698,2025-11-01,240MW Heo HE Project,Electricity Generation,Ministry of Power,Rajasthan,Ministry Implementation Agency,1939.0,2078.19,2823.18,2024-08-29,2029-07-29,2029-10-28,2030-07-25,30.41,22.07,False,11
611698,2025-12-01,240MW Heo HE Project,Electricity Generation,Ministry of Power,Rajasthan,Ministry Implementation Agency,1939.0,2090.86,2823.18,2024-08-29,2029-07-29,2029-11-03,2030-07-25,30.41,24.46,False,12
611698,2026-01-01,240MW Heo HE Project,Electricity Generation,Ministry of Power,Rajasthan,Ministry Implementation Agency,1939.0,2103.82,2823.18,2024-08-29,2029-07-29,2029-11-10,2030-07-25,30.41,26.85,False,13
611698,2026-02-01,240MW Heo HE Project,Electricity Generation,Ministry of Power,Rajasthan,Ministry Implementation Agency,1939.0,2117.04,2823.18,2024-08-29,2029-07-29,2029-11-16,2030-07-25,30.41,29.01,False,14
