project_id,project_name,sector,implementing_agency,planned_commissioning_year,completion_date,approved_cost_cr,reported_completion_expenditure_cr,predicted_cost_overrun,actual_cost_overrun,cost_error,predicted_delay_days,actual_delay_days,delay_error,predicted_risk,actual_risk
,WIDENING TO 2L FROM 228/70 TO 258/70 AND 286/70 TO 327/70 OF VR,Road Transport And Highways,Not reported,2015,2019-08-31,229.29,163.4,-28.446383873616234,-28.73653451960399,0.29015064598775453,48.75009199134202,1399,-1350.249908008658,0,1
,"FIELD DEVELOPMENT OF NELP BLOCK KG-ONN-2003,",Barauni Refinery                      (Indian Oil Corporation,Not reported,2018,2019-10-31,420.76,239.45,-27.3267740243537,-43.09107329594068,15.764299271586982,39.88372835497836,425,-385.11627164502164,0,1
,FUEL QUALITY UPGRADATION (DHDT/PRIME G) PROJECT AT,Petroleum,Not reported,2018,2019-10-31,822.66,822.02,-40.907699967349444,-0.07779641650256319,-40.82990355084688,169.51900974025975,364,-194.48099025974025,0,1
,INSTALLATION OF BUS REACTORS AT CUDDAPAH NELLORE,Power,Not reported,2019,2019-10-31,251.6,192.74,-25.87942059685728,-23.394276629570744,-2.485143967286536,49.25842532467535,152,-102.74157467532464,0,1
,2 LANNING OF MOKAMA-MUNGER,Road Transport And Highways,Not reported,2013,2019-11-30,351.54,329.4,-20.108163546254954,-6.298003072196632,-13.810160474058321,46.95963744588745,2404,-2357.0403625541126,0,1
,DEVELOPMENT OF SIX LANE EASTERN PERIPHERAL EXPRESSWAY (,Pkg-Iii)                  (National Highways Authority Of,Not reported,2018,2019-11-30,785.78,839.0,-40.907699967349444,6.772888085723743,-47.68058805307319,169.51900974025975,639,-469.4809902597402,0,1
,CONSTRUCTION OF FLYOVER-UNDERPASS BETWEEN NORTHERN,Ibrahimpatnam Hyderabad                (Central Public,Not reported,2019,2019-12-31,188.0,146.45,-29.00180278570373,-22.10106382978724,-6.900738955916491,48.152743506493536,213,-164.84725649350645,0,1
,CONSTRUCTION OF SOUTHERN REGIONAL CENTER FOR NSG AT,Urban Development,Not reported,2017,2019-12-31,157.84,167.23,-30.342919844652485,5.94906234161175,-36.291982186264235,46.4615313852814,1035,-988.5384686147186,0,1
,JAIPUR-PANIPAT NAPTHA PIPELINE ALONG WITH AUGMENTATION OF,Petroleum,Not reported,2019,2019-12-31,890.0,609.29,-40.907699967349444,-31.540449438202252,-9.367250529147192,169.51900974025975,91,78.51900974025975,0,1
,CONSTRUCTION OF ONE ETP AND THREE ETPS CUM WATER,Petroleum,Not reported,2014,2020-01-31,202.94,193.03,-28.68388370074565,-4.883216714299792,-23.800666986445858,48.152743506493536,2221,-2172.8472564935064,0,1
,UPGRADATION OF NATIONAL FIRE SERVICES COLLEGE AT NAGPUR,Urban Development,Not reported,2012,2020-02-29,205.0,166.12,-28.897450241587194,-18.965853658536584,-9.93159658305061,47.46069805194807,2921,-2873.539301948052,0,1
,REDEVELOPMENT/ EXPANSION OF MEERUT DEPOT FOR ENHANCING,Petroleum,Not reported,2019,2020-04-30,154.84,128.71,-30.78682183068283,-16.875484370963573,-13.911337459719256,46.61304653679655,181,-134.38695346320344,0,1
,CONSTRUCTION OF MEDICAL COLLEGE AND HOSPITAL AT,Urban Development,Not reported,2014,2020-07-31,768.88,1125.98,-40.907699967349444,46.44417854541671,-87.35187851276615,169.51900974025975,2372,-2202.4809902597403,0,1
,CONSTRUCTION OF PARAMEDICAL AND ALLIED HEALTH INSTITUTE,Gulbarga                          (Hindustan Steelwork,Not reported,2015,2020-07-31,324.87,270.24,-19.498144652423587,-16.815957152091602,-2.6821875003319846,46.95963744588745,1704,-1657.0403625541126,0,1
,CONSTRUCTION OF PERMANENT CAMPUS OF IISER KOLKATA AT,At Gulbarga                    (Hindustan Steelwork,Not reported,2016,2020-07-31,156.57,159.35,-30.342919844652485,1.775563645653702,-32.11848349030619,46.4615313852814,1460,-1413.5384686147186,0,1
,NEELAM REDEVELOPMENT PLAN FOR EXPLOITATION OF BASSEIN,Petroleum,Not reported,2019,2020-07-31,2818.88,2907.03,-41.4356210634342,3.1271285049381348,-44.56274956837233,169.51900974025975,518,-348.4809902597402,0,1
,REHABILITATION AND UPGRADATION OF NH-4 FROM NALAGAMPALLI,Road Transport And Highways,Not reported,2020,2020-07-31,648.32,511.34,-34.45324505804974,-21.128455083909188,-13.32478997414055,92.68527367834186,152,-59.31472632165814,0,1
,CONSTRUCTION OF CIVIL STRUCTURES AND OTHER,Under Phase-Xii                      (Hindustan Steelwork,Not reported,2015,2020-08-31,154.0,280.32,-30.78682183068283,82.02597402597402,-112.81279585665685,46.61304653679655,1765,-1718.3869534632036,0,1
,CONSTRUCTION OF RURAL ROAD DEVELOPMENT AUTHORITY,Under Pmgsy-Jharkhand                (Hindustan,Not reported,2016,2020-08-31,787.29,285.3,-40.907699967349444,-63.76176504210647,22.854065074757024,169.51900974025975,1369,-1199.4809902597403,0,1
,CONSTRUCTION OF RURAL ROADS WITH FIVE YEAR MAINTEINANCE,Urban Development,Not reported,2016,2020-08-31,253.92,1113.24,-25.87942059685728,338.42155009451795,-364.30097069137526,49.25842532467535,1552,-1502.7415746753247,0,1
,UPGRADATION OF CRUDE OIL PUMP STATIONS OF NAHARKATIYA-,Petroleum,Not reported,2015,2020-08-31,871.35,565.63,-40.907699967349444,-35.085786423366045,-5.821913543983399,169.51900974025975,2010,-1840.4809902597403,0,1
,INSTALLATION OF ADDITIONAL CRUDE TANKS (7 NOS) AT PARADIP,Petroleum,Not reported,2019,2020-12-31,429.0,373.62,-27.3267740243537,-12.909090909090908,-14.417683115262792,39.88372835497836,730,-690.1162716450217,0,1
,2 LANING OF SINGER RIVER TO SIZOH NALA IN ARUNACHAL,Highways And Infrastructure Development Corporation,Not reported,2019,2021-01-31,179.82,199.53,-29.058641721392423,10.960960960960966,-40.01960268235339,48.152743506493536,761,-712.8472564935065,0,1
,CONSTRUCTION OF MECHI BRIDGE AND APPROACHES ON INDIA-,Highways And Infrastructure Development Corporation,Not reported,2018,2021-01-31,158.65,110.62,-30.342919844652485,-30.274188465174912,-0.06873137947757257,46.4615313852814,975,-928.5384686147186,0,1
,MDPL CAPACITY EXPANSION AND PALANPUR VADODARA PIPELINE,Petroleum,Not reported,2020,2021-01-31,1879.0,1694.25,-41.4356210634342,-9.83235763704098,-31.60326342639322,169.51900974025975,244,-74.48099025974025,0,1
,WIDENING FROM TWO LANE TO FOUR LANE WITH PAVED SHOULDER,Highways And Infrastructure Development Corporation,Not reported,2017,2021-01-31,223.67,112.81,-28.446383873616234,-49.56408995395002,21.117706080333782,48.75009199134202,1460,-1411.249908008658,0,1
,MODERNISATION OF STEEL MELTING SHOP NO.1 AT BOKARO STEEL,Steel,Not reported,2017,2021-02-28,1154.18,1027.04,-41.18305188344204,-11.01561281602524,-30.1674390674168,169.51900974025975,1185,-1015.4809902597402,0,1
,"FUEL QUALITY UPGRADATION (NSU,NHT CCR NEW UNIT) PROJECT",Petroleum,Not reported,2019,2021-03-31,951.64,708.43,-40.907699967349444,-25.55693329410282,-15.350766673246625,169.51900974025975,547,-377.4809902597402,0,1
,REHABILITATION AND UPGRADATION OF NH67 FROM KM 424.650 TO,Road Transport And Highways,Not reported,2018,2021-05-31,378.24,315.42,-20.053433376818873,-16.60850253807106,-3.444930838747812,46.95963744588745,1246,-1199.0403625541126,0,1
,MOTOR SPIRIT BLOCK PROJECT (MSBP) TO PRODUCE BSVI MS AT,Petroleum,Not reported,2020,2021-06-30,3313.0,2977.0,-41.4356210634342,-10.141865378810746,-31.293755684623452,169.51900974025975,515,-345.4809902597402,0,1
,CONSTRUCTION OF 76 NOS MS FLATS FOR HONORABLE MPS OF,Court Of India At Land Adjoining Pragati Maidan (Central,Not reported,2020,2021-08-31,218.72,175.63,-28.446383873616234,-19.70098756400878,-8.745396309607454,48.75009199134202,303,-254.249908008658,0,1
,CONSTRUCTION OF A NEW POL DEPOT AT VILLAGE DATA IN HISAR,Effluent Treatment Plant At Madhuban              (Oil India,Not reported,2020,2021-08-31,255.0,275.68,-25.87942059685728,8.10980392156863,-33.989224518425914,49.25842532467535,303,-253.74157467532464,0,1
,CONSTRUCTION OF ADDITIONAL COMPLEX FOR THE SUPREME,Urban Development,Not reported,2015,2021-08-31,884.3,874.29,-40.907699967349444,-1.1319687888725536,-39.77573117847689,169.51900974025975,2100,-1930.4809902597403,0,1
,FOUR LANING OF CHANDIGARH - KHARAR,Shoulders Configuration Of Nabarangpur-Kok (Ministry,Not reported,2017,2021-08-31,447.29,346.39,-42.758751396529114,-22.558071944376138,-20.200679452152976,65.84526285583102,1369,-1303.154737144169,0,1
,FOUR LANNING OF NH-4A(NH-748) FROM KM 118 TO 125 INCL.FOUR,Road Transport And Highways,Not reported,2018,2021-08-31,297.0,290.64,-21.282171406177113,-2.141414141414146,-19.140757264762968,44.749182900432906,1248,-1203.250817099567,0,1
,NH 79 CHITTORGARH NEEMUCH MP BORDER FOUR LANING AND NH,Shoulders Configuration Of Nabarangpur-Kok (Ministry,Not reported,2013,2021-08-31,511.0,492.0,-43.44942205034063,-3.7181996086105675,-39.73122244173006,64.1095810376492,2891,-2826.890418962351,0,1
,NH 79 OF CHITTORGARH NEEMUCH MP BORDER KM 183 000 TO KM,Shoulders Configuration Of Nabarangpur-Kok (Ministry,Not reported,2013,2021-08-31,511.0,2323.04,-43.44942205034063,354.6066536203523,-398.0560756706929,64.1095810376492,2891,-2826.890418962351,0,1
,REHABILITATION AND UP-GRADATION TO 2 LANE WITH PAVED,Shoulder Of Abohar-Sitogunno-Dabwali Road Of Nh,Not reported,2020,2021-08-31,173.24,56.66,-29.058641721392423,-67.29392749942276,38.235285778030345,48.152743506493536,456,-407.84725649350645,0,1
,REHABILITATION AND UPGRADATION OF ALLAHABAD -MIRZAPUR,Shoulder Of Mudki-Jawahar Singh Wala Section Of,Not reported,2019,2021-08-31,239.63,212.53,-26.26002699031218,-11.30910153152777,-14.950925458784411,49.25842532467535,942,-892.7415746753246,0,1
,REHABILITATION AND UPGRADING TO 2 LANE WITH PAVED,Epc(Ministry Of Road Transport And Highways (State,Not reported,2014,2021-08-31,278.39,22.18,-24.39220127200338,-92.03275979740651,67.64055852540314,49.25842532467535,2587,-2537.7415746753245,0,1
,REHABILITATION AND UPGRADING TO 2 LANES/2 LANE WITH PAVED,Rate(Ministry Of Road Transport And Highways (State,Not reported,2018,2021-08-31,229.41,6.65,-28.446383873616234,-97.10125975328016,68.65487587966393,48.75009199134202,1218,-1169.249908008658,0,1
,REHABILITATION AND UPGRADING TO 2 LNES-2 LANE WITH PAVED,Paved Shoulders From Existing                Epc(Ministry Of,Not reported,2014,2021-08-31,376.52,171.16,-20.053433376818873,-54.541591416126636,34.48815803930776,46.95963744588745,2709,-2662.0403625541126,0,1
,SECONDARY TANK FARM WITH DEHYDRATION FACILITY AND,Petroleum,Not reported,2017,2021-08-31,352.56,455.0,-20.108163546254954,29.056047197640115,-49.16421074389507,46.95963744588745,1644,-1597.0403625541126,0,1
,STRENGTHENING AND WIDENING WORK OF EXISTING 2-LANE TO,Shoulders Configuration And Strengthening Of Anish,Not reported,2016,2021-08-31,206.8,74.04,-28.897450241587194,-64.19729206963248,35.29984182804529,47.46069805194807,1887,-1839.5393019480518,0,1
,WIDENING AND STRENGHENING OF NH-65 TO TWO LANES WITH,Epc(Ministry Of Road Transport And Highways (State,Not reported,2015,2021-08-31,257.09,14.18,-25.87942059685728,-94.484421797814,68.6050012009567,49.25842532467535,2434,-2384.7415746753245,0,1
,WIDENING AND STRENGTHENING OF EXISTING SL IL DL TO 2 LANE,Two Lane With Paved Shoulder And Gemetric Impr,Not reported,2017,2021-08-31,239.91,147.25,-26.26002699031218,-38.62281688966696,12.362789899354777,49.25842532467535,1430,-1380.7415746753247,0,1
,WIDENING OF SL TO 2 L KM. 107-184.80 SUKUMA TO KONTA ON NH,Flash Report,Not reported,2013,2021-08-31,179.89,242.23,-29.058641721392423,34.65451109011063,-63.71315281150305,48.152743506493536,3105,-3056.8472564935064,0,1
,BHILDI-VIRAMGAM GAUGE CONVERSION INCLUDING GC OF,Flash Report,Not reported,2019,2021-09-30,551.51,773.12,-42.23271944767669,40.18240829722036,-82.41512774489706,69.5428927259609,944,-874.4571072740391,0,1
,GREEN ENERGY CORRIDORS - INTER STATE TRANSSMISSION,Plant (Psp)                      (Power Grid Corporation Of,Not reported,2019,2021-09-30,3519.59,2562.41,-41.4356210634342,-27.195781326802276,-14.239839736631922,169.51900974025975,883,-713.4809902597402,0,1
,REPLACEMENT OF CONVERTER SHELLS TOGETHER WITH BOTTOM,Steel,Not reported,2020,2021-09-30,263.36,253.46,-25.783361789356753,-3.759113001215069,-22.024248788141684,49.25842532467535,394,-344.74157467532467,0,1
,SUB STATION WORK ASSOCIATED WITH STRENGTHENING OF,Tumkur (Pavagada) Karnataka Phase -Ii (Part Ii)      (Power,Not reported,2019,2021-09-30,608.24,425.04,-33.65150640986643,-30.11968959621202,-3.531816813654409,87.52845549652368,913,-825.4715445034764,0,1
,TRANSMISSION SYSTEM ASSOICATED WITH TEHRI PUMP STORAGE,Corridor For Ipps In Chhattisgarh             (Power Grid,Not reported,2017,2021-09-30,871.62,628.13,-40.907699967349444,-27.935338794428766,-12.972361172920678,169.51900974025975,1460,-1290.4809902597403,0,1
,TRANSMISSION SYSTEM FOR ULTRA MEGA SOLAR POWER AT,Scheme Part-D                         (Power Grid,Not reported,2019,2021-09-30,408.46,369.27,-24.249184529917144,-9.594574744160996,-14.654609785756149,46.95963744588745,1003,-956.0403625541126,0,1
,TRANSMISSION SYSTEM STRENGTHENING IN WR-NR TRANSMISSION,Power,Not reported,2018,2021-09-30,5151.37,3269.93,-41.4356210634342,-36.52309968027923,-4.912521383154967,169.51900974025975,1309,-1139.4809902597403,0,1
,C/O STEEL STRUCTURE BUILDINGS USING PRE-ENGINEERED,Urban Development,Not reported,2020,2021-10-31,532.0,541.0,-43.319129500880024,1.6917293233082706,-45.0108588241883,64.77276285583102,364,-299.22723714416895,0,1
,D/O OF TERMINAL BLDG. AND PAVEMENT WORKS AT CHENNAI,Civil Aviation,Not reported,2010,2021-10-31,535.0,0.01,-43.319129500880024,-99.99813084112151,56.679001340241484,64.77276285583102,4170,-4105.227237144169,0,1
,PROPYLENE DERIVATIVES PETROCHEMICAL PROJECT(PDPP) AT,Petroleum,Not reported,2018,2021-10-31,4588.29,5376.5,-41.4356210634342,17.17873107410386,-58.61435213753806,169.51900974025975,1187,-1017.4809902597402,0,1
,ADDITIONAL FACILITIES AT AHMEDNAGAR FOR CONVERSION TO,Koyali-Manmad-Ahmednagar-Solapur Pipeline         (Indian Oil,Not reported,2021,2021-12-31,261.0,195.22,-25.87942059685728,-25.203065134099617,-0.6763554627576625,49.25842532467535,364,-314.74157467532467,0,1
,ADDITIONAL FACILITIES AT MANMAD FOR COVERSION TO TOP ON,Petroleum,Not reported,2021,2021-12-31,212.0,177.58,-28.897450241587194,-16.23584905660377,-12.661601184983425,47.46069805194807,364,-316.53930194805196,0,1
,MULTI PRODUCT PIPELINE FROM BINA TERMINAL TO PANKI KANPUR,Top On Koyali-Manmad-Ahmednagar-Solapur Pipeli (Indian,Not reported,2021,2021-12-31,1524.06,1037.45,-41.4356210634342,-31.928532997388547,-9.50708806604565,169.51900974025975,30,139.51900974025975,0,0
,CONSTRUCTION OF PAVED SHOULDERS IN KM.81/0 TO 203/0,Epc(Ministry Of Road Transport And Highways (State,Not reported,2015,2022-02-28,258.97,229.77,-25.87942059685728,-11.275437309340857,-14.603983287516423,49.25842532467535,2403,-2353.7415746753245,0,1
,ELECTRIFICATION OF KHURJA-MEERUT-SAHARANPUR AND G'BAD-,Noapara-Nscb Airport(Mtp)                 (Metropolitan,Not reported,2012,2022-02-28,171.1,141.55,-29.154589633225527,-17.270601987142012,-11.883987646083515,48.152743506493536,3651,-3602.8472564935064,0,1
,FOUR LANING FROM MPMAHARASHTRA BORDER TO NAGPUR IC,Epc(Ministry Of Road Transport And Highways (State,Not reported,2012,2022-02-28,1170.52,2051.36,-41.18305188344204,75.2520247411407,-116.43507662458273,169.51900974025975,3559,-3389.4809902597403,0,1
,"GWALIOR-JHANSI, NH-75",Road Transport And Highways,Not reported,2009,2022-02-28,604.0,360.15,-18.527851960472468,-40.372516556291394,21.844664595818927,415.44642627574433,4472,-4056.553573724256,1,1
,HOWRAH DIVISION- PLATFORM SHELTER (40 C CATEGORY,Udaipur                          (North Western Railway) -,Not reported,2018,2022-02-28,157.94,51.75,-30.342919844652485,-67.23439280739521,36.891472962742725,46.4615313852814,1215,-1168.5384686147186,0,1
,"LILUAH-DANKUNI 3RD LINE, MM FOR DANKUNI-JONGALPARA-",Stations)                        (Eastern Railways) -,Not reported,2014,2022-02-28,257.42,109.66,-25.87942059685728,-57.400357392588,31.52093679573072,49.25842532467535,2921,-2871.7415746753245,0,1
,"MAVLI JUNCTION-BARI SADRI, MM OF AJMER- CHITTSURGARH-",Meerut                          (Railway Electrification) -,Not reported,2020,2022-02-28,420.18,387.54,-27.3267740243537,-7.768099385977435,-19.558674638376264,39.88372835497836,729,-689.1162716450217,0,1
,TOLLYGANJ-GARIA WITH EXTENSION TO DUM DUM-NOAPARA AND,Railways,Not reported,2006,2022-02-28,1049.69,3837.57,17.79916637423777,265.59079347235854,-247.79162709812078,937.4700000000001,5568,-4630.53,1,1
,TRANSMISSION SYSTEM STRENTHENNING IN INDIAN SYSTEM FOR,Flash Report,Not reported,2018,2022-02-28,808.63,690.89,-40.907699967349444,-14.560429368190645,-26.347270599158797,169.51900974025975,1519,-1349.4809902597403,0,1
,JAMMU-UDHAMPUR KM.27.5 TO KM.67.00,Road Transport And Highways,Not reported,2013,2022-03-31,1813.76,2656.47,-41.4356210634342,46.46204569513055,-87.89766675856475,169.51900974025975,3195,-3025.4809902597403,0,1
,"SETTING UP OF FACILITIES FOR PRODUCTION OF POLYOLS,",Petroleum,Not reported,2023,2022-03-31,11130.0,425.3,-41.4356210634342,-96.17879604672058,54.74317498328638,169.51900974025975,0,169.51900974025975,0,0
,4 LANING OF NAGPUR-BETUL,Road Transport And Highways,Not reported,2014,2022-04-30,2498.76,2531.46,-41.4356210634342,1.3086490899486072,-42.74427015338281,169.51900974025975,2829,-2659.4809902597403,0,1
,CAPTIVE NATURAL GAS PIPELINE FROM DAHEJ TO KOYALI,Petroleum,Not reported,2021,2022-04-30,315.0,232.8,-19.498144652423587,-26.095238095238095,6.597093442814508,46.95963744588745,150,-103.04036255411255,0,1
,"CONSTRUCTION OF GRASS ROOT POL TERMINAL AT MOTIHARI,",Refinery                            (Indian Oil Corporation,Not reported,2021,2022-04-30,522.0,443.99,-43.5467656889105,-14.944444444444443,-28.602321244466054,64.1095810376492,425,-360.8904189623508,0,1
,NASHRI- CHANANI,Ppp (Annuity)(National Highways Authority Of India) -,Not reported,2015,2022-04-30,2159.0,4729.68,-41.4356210634342,119.06808707735064,-160.50370814078485,169.51900974025975,2525,-2355.4809902597403,0,1
,SETTING UP OF PHASE LL FACILITIES FOR HPCL GREEN R AND D,Bihar                           (Indian Oil Corporation Limited),Not reported,2021,2022-04-30,380.0,366.58,-20.053433376818873,-3.531578947368425,-16.52185442945045,46.95963744588745,180,-133.04036255411256,0,1
,SYSTEM STRENGTHENING SCHEMES AT TUTICORIN-II (ERSTWHILE,Power,Not reported,2020,2022-04-30,496.11,322.28,-43.44942205034063,-35.038600310415035,-8.410821739925595,64.1095810376492,698,-633.8904189623509,0,1
,UPGRADATION OF NEW NATIONAL HIGHWAY NO 168 TO TWO LANE,Configuration And Geometric Improvement From,Not reported,2018,2022-05-31,464.07,319.88,-47.806215611234,-31.07074363781326,-16.735471973420744,65.84526285583102,1307,-1241.154737144169,0,1
,WIDENING AND UPGRADATION TO 2 LANE WITH PAVED SHOULDER,Highways And Infrastructure Development Corporation,Not reported,2018,2022-05-31,216.0,117.19,-28.897450241587194,-45.74537037037037,16.847920128783173,47.46069805194807,1307,-1259.5393019480518,0,1
,BALANCE WORK OF 2-LANE WITH PAVED SHOULDER OF BHOPAL-,Road Transport And Highways,Not reported,2019,2022-06-30,227.49,193.99,-28.446383873616234,-14.725922018550266,-13.720461855065968,48.75009199134202,1276,-1227.249908008658,0,1
,DIFFERENT BUILDINGS UNDER PHASE 1 NORTH FOR IIT MANDI AT,Department Of Higher Education,Not reported,2014,2022-06-30,270.83,235.32,-24.4910802624952,-13.111545988258314,-11.379534274236885,49.25842532467535,2798,-2748.7415746753245,0,1
,NAGAUR-BIKANER SECTION FROM KM 177.00 TO KM 267.325 ON NH-,Shoulder From Jind-Gohana Road From Design Chain,Not reported,2022,2022-06-30,370.36,271.81,-20.33134913663767,-26.609245058861653,6.277895922223983,46.95963744588745,0,46.95963744588745,0,0
,AUGMENTATION OF PUMPING CAPACITY OF BARAUNI-BONGAIGAON,Petroleum,Not reported,2019,2022-08-31,571.66,511.0,-39.9702749615416,-10.61120246300248,-29.35907249853912,71.71258969565787,1004,-932.2874103043421,0,1
,STRENGTHENING OF CHURAIBARI - AGARTALA SECTION OF NH-08,Highways And Infrastructure Development Corporation,Not reported,2022,2022-08-31,257.96,122.81,-25.87942059685728,-52.39184369669716,26.51242309983988,49.25842532467535,242,-192.74157467532464,0,1
,2-LANE WITH PAVED SHOULDER WITH PROVISION OF CAPACITY,Ppp (Annuity)(National Highways Authority Of India) -,Not reported,2016,2022-11-30,530.07,558.12,-43.319129500880024,5.29175391929367,-48.61088342017369,64.1095810376492,2312,-2247.890418962351,0,1
,4-LANNING OF PORBANDAR DWARKA SECTION IN THE STATE OF,Augmentation Of Rajasthan Border-Fatehpur-Sala Ppp,Not reported,2020,2022-11-30,1958.88,1116.85,-41.4356210634342,-42.985277301315044,1.5496562378808463,169.51900974025975,912,-742.4809902597402,0,1
,CONSTRUCTION OF NEW INTEGRATED TERMINAL BUILDING AND,Civil Aviation,Not reported,2019,2022-11-30,438.28,405.76,-30.77570011930566,-7.419914210094,-23.35578590921166,63.223368916437096,1278,-1214.776631083563,0,1
,QUAZIGUND-BANIHAL KM.220.00 TO KM.188.00,Road Transport And Highways,Not reported,2015,2022-11-30,1987.0,3116.66,-41.4356210634342,56.85254151987921,-98.28816258331341,169.51900974025975,2709,-2539.4809902597403,0,1
,2 LANNING OF MUZAFFARPUR - SONBARSA,Ennore Port Connectivity                 (National Highways,Not reported,2013,2022-12-31,511.54,576.99,-43.44942205034063,12.794698361809436,-56.24412041215007,64.1095810376492,3347,-3282.890418962351,0,1
,CONSTN. OF 4 LANING IN KM.99.00 TO 114.375 PACKAGE-V (EPC),Ppp (Annuity)(National Highways Authority Of India) -,Not reported,2019,2022-12-31,247.25,195.15,-25.87942059685728,-21.07178968655207,-4.80763091030521,49.25842532467535,1401,-1351.7415746753247,0,1
,DEVELOPMENT OF ADIQUATE ROAD CONNECTIVITY TO CHENNAI-,Road Transport And Highways,Not reported,2013,2022-12-31,600.0,338.04,-33.65150640986643,-43.66,10.008493590133568,87.52845549652368,3500,-3412.4715445034763,0,1
,KRISHNANAGAR-BERHAMPUR,Ppp (Annuity)(National Highways Authority Of India) -,Not reported,2014,2022-12-31,702.16,784.03,-40.39451704640609,11.659735672781133,-52.05425271918722,92.68527367834186,3105,-3012.3147263216583,0,1
,SRINAGAR TO BANIHAL,Ppp (Annuity)(National Highways Authority Of India) -,Not reported,2014,2022-12-31,1100.7,2986.32,-40.907699967349444,171.31098391932406,-212.2186838866735,169.51900974025975,3135,-2965.4809902597403,0,1
,"180 TMTPA NEW LPG PLANT AT PATALGANGA(DIST RAIGAD),",Koyali-Manmad-Ahmednagar-Solapur Pipeline (Indian Oil,Not reported,2020,2023-01-31,249.26,278.49,-25.87942059685728,11.726711064751672,-37.606131661608956,49.25842532467535,974,-924.7415746753246,0,1
,ADDITIONAL FACILITIES AT SOLAPUR FOR CONVERSION TO TOP ON,Its Extension Upto Patna And Muzaffarpur           (Indian Oil,Not reported,2021,2023-01-31,348.0,300.86,-20.108163546254954,-13.545977011494248,-6.562186534760706,46.95963744588745,760,-713.0403625541126,0,1
,AUGMENTATION OF MATHURA-TUNDLA PIPELINE AND ITS,Maharashtra                         (Hindustan Petroleum,Not reported,2022,2023-01-31,676.0,621.05,-34.176228388918005,-8.128698224852078,-26.047530164065925,92.68527367834186,183,-90.31472632165814,0,1
,AUGMENTATION OF PARADIP-HALDIA-DURGAPUR LPG PIPELINE AND,Production Unit(Mops)                    (Oil & Natural Gas,Not reported,2021,2023-01-31,1823.0,2494.42,-41.4356210634342,36.83049917718048,-78.26612024061467,169.51900974025975,701,-531.4809902597402,0,1
,CONSTRUCTION OF ROAD APPROACHES TO RAIL-CUM-ROAD,Carriageway With Paved Shoulder Including Geo,Not reported,2020,2023-01-31,235.48,226.67,-26.26002699031218,-3.741294377441822,-22.51873261287036,49.25842532467535,1066,-1016.7415746753246,0,1
,CONVERSION OF RIG SAGAR SAMRAT TO MOBILE OFFSHORE,Petroleum,Not reported,2013,2023-01-31,861.79,1681.69,-40.907699967349444,95.13918704092646,-136.04688700827592,169.51900974025975,3562,-3392.4809902597403,0,1
,REHABILITATION AND UP GRADATION OF EXISTING 2-LANE TO 4-,Bridge Across River Ganga At Munger Ghat Near Munge,Not reported,2021,2023-01-31,564.66,452.72,-39.78103079624716,-19.82431905925689,-19.95671173699027,71.71258969565787,548,-476.28741030434213,0,1
,REHABILITATION SIX LANING UPGRADATION CHANDIKHOLE,Lane Standards To End Of Kamakhyanagar Bypas,Not reported,2021,2023-01-31,1522.0,636.05,-41.4356210634342,-58.2095926412615,16.773971577827304,169.51900974025975,609,-439.4809902597402,0,1
,WIDENING AND STRENFTHENING OF EXISITNG SL IL TO 2 LANE,Road Transport And Highways,Not reported,2016,2023-01-31,191.5,183.94,-29.00180278570373,-3.947780678851176,-25.054022106852557,48.152743506493536,2466,-2417.8472564935064,0,1
,CREATING INFRASTRUCTURE AT GUJARAT REFINERY AND DUMAD,Petroleum,Not reported,2020,2023-02-28,906.0,453.07,-40.907699967349444,-49.992273730684325,9.08457376333488,169.51900974025975,1123,-953.4809902597402,0,1
,DEVELOPMENT OF SIX LANE EASTERN PERIPHERAL EXPRESSWAY (,Road Transport And Highways,Not reported,2018,2023-02-28,771.18,792.0,-40.907699967349444,2.6997588111724955,-43.60745877852194,169.51900974025975,1825,-1655.4809902597403,0,1
,KEROSENE HYDROTREATER (KHT) UNIT INTEGRATED WITH,For Koyali Ahmednagar Solapur Pipeline         (Indian Oil,Not reported,2023,2023-02-28,697.0,538.45,-40.39451704640609,-22.747489239598274,-17.647027806807813,92.68527367834186,0,92.68527367834186,0,0
,REHABILITATION AND UPGRADING TO 2 LANE WITH PAVED,Epc Mode                         Epc(Ministry Of Road,Not reported,2016,2023-02-28,171.96,108.0,-29.058641721392423,-37.1946964410328,8.136054719640374,48.152743506493536,2463,-2414.8472564935064,0,1
,WIDNG WITH PS AND STRNG FROM KM.0.00 TO 50.675 OF NH-730A,Pkg-I)                         (National Highways Authority Of,Not reported,2015,2023-02-28,164.54,141.33,-30.342919844652485,-14.105992463838568,-16.236927380813917,46.4615313852814,2768,-2721.5384686147186,0,1
,FOUR LANING OF TRICHY TO KALLAGAM SECTION ON NH-227 IN THE,Road Transport And Highways,Not reported,2021,2023-03-31,1166.26,444.08,-41.18305188344204,-61.92272735067653,20.73967546723449,169.51900974025975,788,-618.4809902597402,0,1
,ETHANOL PRODUCTION FROM PSA OFF GAS BASED ON LANZATECH,Facilities At Baitalpur Depot For                (Indian Oil,Not reported,2020,2023-04-30,598.0,679.2,-33.65150640986643,13.57859531772576,-47.230101727592185,87.52845549652368,1184,-1096.4715445034763,0,1
